contract A,contract B,similarity,same contract,co-clone
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/Address.opcode,0.9114,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/ERC721.opcode,0.2588,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/Strings.opcode,0.9018,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT.opcode,0.2816,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/Ownable.opcode,0.5504,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/SafeMath.opcode,0.8678,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/NeeBank.opcode,0.1912,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20.opcode,0.2317,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20Token.opcode,0.2652,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/Ownable.opcode,0.5532,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/TheTwist.opcode,0.2815,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/SafeMath.opcode,0.8848,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/FUJI.opcode,0.2435,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/ERC20.opcode,0.1966,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/Greed.opcode,0.1863,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/Address.opcode,0.9046,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/ERC721.opcode,0.242,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/Strings.opcode,0.9016,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/ERC721A.opcode,0.27,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/Badlanders.opcode,0.2826,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b330335c46b4a6cee8f169e163afe844486dd9f_opt/Disperse.opcode,0.4322,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/BillionaireCat.opcode,0.3425,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/Address.opcode,0.9189,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/ERC1155.opcode,0.2903,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi.opcode,0.2579,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Ownable.opcode,0.5351,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0beded78953bc0768da04cee59e23dd148a38922_opt/SafeMath.opcode,0.8916,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/MerkleProof.opcode,0.9105,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/Address.opcode,0.9109,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/ERC721.opcode,0.2857,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/Strings.opcode,0.9024,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/MintersWorld.opcode,0.2452,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama.opcode,0.2487,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Ownable.opcode,0.5723,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/SafeMath.opcode,0.8943,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b0c5cecf0c450380cb4179010e3cf5825ccd2c9_opt/TanjiroInu.opcode,0.3306,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/Address.opcode,0.912,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT.opcode,0.2658,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/ERC721.opcode,0.2587,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/Strings.opcode,0.8724,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/Counters.opcode,0.886,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Address.opcode,0.8811,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Strings.opcode,0.8754,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins.opcode,0.291,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/ERC721A.opcode,0.1979,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/DEATH.opcode,0.3262,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/Ownable.opcode,0.5757,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Address.opcode,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/SafeMath.opcode,0.8969,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/Address.opcode,0.1763,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/ERC721.opcode,0.1496,True,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/Strings.opcode,0.1835,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT.opcode,-0.002,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/Ownable.opcode,0.1675,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/SafeMath.opcode,0.175,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/NeeBank.opcode,0.1921,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20.opcode,0.0457,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20Token.opcode,0.1227,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/Ownable.opcode,0.1233,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/TheTwist.opcode,0.0943,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/SafeMath.opcode,0.1957,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/FUJI.opcode,0.0453,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/ERC20.opcode,0.1666,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/Greed.opcode,0.1497,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/Address.opcode,0.1968,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/ERC721.opcode,0.2237,True,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/Strings.opcode,0.2013,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/ERC721A.opcode,0.0672,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/Badlanders.opcode,0.0402,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b330335c46b4a6cee8f169e163afe844486dd9f_opt/Disperse.opcode,0.2916,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/BillionaireCat.opcode,-0.0286,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/Address.opcode,0.2105,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/ERC1155.opcode,0.0804,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi.opcode,0.0828,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Ownable.opcode,0.1599,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0beded78953bc0768da04cee59e23dd148a38922_opt/SafeMath.opcode,0.2191,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/MerkleProof.opcode,0.2122,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/Address.opcode,0.2002,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/ERC721.opcode,0.1191,True,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/Strings.opcode,0.1807,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/MintersWorld.opcode,0.0458,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama.opcode,0.0543,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Ownable.opcode,0.1662,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/SafeMath.opcode,0.1793,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b0c5cecf0c450380cb4179010e3cf5825ccd2c9_opt/TanjiroInu.opcode,0.1287,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/Address.opcode,0.1843,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT.opcode,0.1651,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/ERC721.opcode,0.149,True,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/Strings.opcode,0.1754,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/Counters.opcode,0.1371,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Address.opcode,0.1774,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Strings.opcode,0.2264,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins.opcode,-0.0382,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/ERC721A.opcode,-0.0075,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/DEATH.opcode,0.1533,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/Ownable.opcode,0.1584,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721.opcode,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/SafeMath.opcode,0.1949,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/Address.opcode,0.9,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/ERC721.opcode,0.229,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/Strings.opcode,0.9048,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT.opcode,0.2094,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/Ownable.opcode,0.5808,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/SafeMath.opcode,0.8914,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/NeeBank.opcode,0.173,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20.opcode,0.2287,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20Token.opcode,0.2662,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/Ownable.opcode,0.5797,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/TheTwist.opcode,0.2826,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/SafeMath.opcode,0.9022,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/FUJI.opcode,0.2053,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/ERC20.opcode,0.1748,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/Greed.opcode,0.1905,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/Address.opcode,0.9051,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/ERC721.opcode,0.2152,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/Strings.opcode,0.9058,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/ERC721A.opcode,0.2445,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/Badlanders.opcode,0.2189,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b330335c46b4a6cee8f169e163afe844486dd9f_opt/Disperse.opcode,0.4395,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/BillionaireCat.opcode,0.3106,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/Address.opcode,0.8945,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b98a6b45263635a50c178abad87b1db5c7a8952_opt/ERC1155.opcode,0.2624,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Wabisabi.opcode,0.2565,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0beded78953bc0768da04cee59e23dd148a38922_opt/Ownable.opcode,0.5842,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0beded78953bc0768da04cee59e23dd148a38922_opt/SafeMath.opcode,0.9037,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/MerkleProof.opcode,0.9032,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/Address.opcode,0.8879,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/ERC721.opcode,0.2643,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/Strings.opcode,0.8908,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00b784c0e9dd20fc865f89d05d0ce4417efb77a9_opt/MintersWorld.opcode,0.189,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Nakama.opcode,0.2171,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/Ownable.opcode,0.5885,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0be57c1fd12a1099ba803227b5acad8888ea2933_opt/SafeMath.opcode,0.8999,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b0c5cecf0c450380cb4179010e3cf5825ccd2c9_opt/TanjiroInu.opcode,0.2674,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/Address.opcode,0.9266,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/FatBoyClubNFT.opcode,0.2114,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/ERC721.opcode,0.2431,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/Strings.opcode,0.8795,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0b721e0bd17d27b0dda825d791842f37fded2d0a_opt/Counters.opcode,0.8783,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Address.opcode,0.9087,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Strings.opcode,0.8971,True,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/Pumkins.opcode,0.2932,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x00e95b2a02649042070d2150e94c05a2ff5e5c4e_opt/ERC721A.opcode,0.1819,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/DEATH.opcode,0.2943,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/Ownable.opcode,0.6274,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/Strings.opcode,0x0bfdbb29e068b869670db0f25664faa29d7bdcca_opt/SafeMath.opcode,0.9044,False,True
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/Address.opcode,0.1531,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/ERC721.opcode,0.1372,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/Strings.opcode,0.1721,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0b4f48f2dfdddec30ac52178d823982db1b96cd0_opt/NFT.opcode,-0.0,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/Ownable.opcode,0.1609,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/SafeMath.opcode,0.1306,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x00a3b35fc7c31f4d135b7388642fc31e56628088_opt/NeeBank.opcode,0.0965,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20.opcode,0.1205,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/ERC20Token.opcode,0.1651,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/Ownable.opcode,0.1906,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0e32e69c06856eba5909dd638839edaf92f524d3_opt/TheTwist.opcode,0.1473,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/SafeMath.opcode,0.1348,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0b8cc57314397c3452219c733ce092d37d10eaa2_opt/FUJI.opcode,-0.0077,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/ERC20.opcode,0.0955,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x0baf20c9b4171b20d23c182e95152cf50591d393_opt/Greed.opcode,0.1283,False,False
0x00a4d8e91d92595972ea5810537d87eb664f5bcd/ERC721A.opcode,0x00a4d8e91d92595972ea5810537d87eb664f5bcd_opt/Address.opcode,0.1667,False,False
